test_data_id,profit_per_user,model_size,module_count,topology_degree,bandwidth,gpu_cost,memory_cost,bandwidth_cost,computation_ability,memory_ability,multi_func_error,single_func_error,multi_func_min_cost_cost,multi_func_min_cost_deploy_cost,multi_func_min_cost_comm_cost,multi_func_min_cost_profit,multi_func_min_cost_users,multi_func_profit_cost,multi_func_profit_deploy_cost,multi_func_profit_comm_cost,multi_func_profit_profit,multi_func_profit_users,multi_func_worst_profit_cost,multi_func_worst_profit_deploy_cost,multi_func_worst_profit_comm_cost,multi_func_worst_profit_profit,multi_func_worst_profit_users,multi_func_max_users_cost,multi_func_max_users_deploy_cost,multi_func_max_users_comm_cost,multi_func_max_users_profit,multi_func_max_users_users,single_func_cost,single_func_deploy_cost,single_func_comm_cost,single_func_profit,single_func_users
3680,375,13000000000,6,5,100,0.004,0.001,0.1,8000,70000,,,96.2051282051282,93.33333333333333,2.871794871794872,288.41025641025635,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,634.4615384615385,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-187.38461538461547,3.076923076923077,519.3846153846154,400.0,119.3846153846154,634.4615384615385,3.076923076923077,519.3846153846154,400.0,119.3846153846154,634.4615384615385,3.076923076923077
3678,325,13000000000,6,5,100,0.004,0.001,0.1,8000,70000,,,96.2051282051282,93.33333333333333,2.871794871794872,237.1282051282051,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,480.61538461538464,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-341.2307692307693,3.076923076923077,519.3846153846154,400.0,119.3846153846154,480.61538461538464,3.076923076923077,519.3846153846154,400.0,119.3846153846154,480.61538461538464,3.076923076923077
3681,400,13000000000,6,5,100,0.004,0.001,0.1,8000,70000,,,96.2051282051282,93.33333333333333,2.871794871794872,314.051282051282,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,711.3846153846156,3.076923076923077,814.5934065934066,706.2857142857143,108.3076923076923,-111.2967032967033,1.7582417582417582,519.3846153846154,400.0,119.3846153846154,711.3846153846156,3.076923076923077,519.3846153846154,400.0,119.3846153846154,711.3846153846156,3.076923076923077
3682,200,13000000000,6,5,100,0.004,0.001,0.1,8000,75000,,,96.2051282051282,93.33333333333333,2.871794871794872,108.9230769230769,1.0256410256410255,161.53846153846155,140.0,21.53846153846154,146.1538461538462,1.5384615384615385,1341.2307692307693,1164.0,177.23076923076928,-725.8461538461538,3.076923076923077,519.3846153846154,400.0,119.3846153846154,96.00000000000011,3.076923076923077,519.3846153846154,400.0,119.3846153846154,96.00000000000011,3.076923076923077
3684,250,13000000000,6,5,100,0.004,0.001,0.1,8000,75000,,,96.2051282051282,93.33333333333333,2.871794871794872,160.2051282051282,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,249.84615384615392,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-572.0,3.076923076923077,519.3846153846154,400.0,119.3846153846154,249.84615384615392,3.076923076923077,519.3846153846154,400.0,119.3846153846154,249.84615384615392,3.076923076923077
3677,300,13000000000,6,5,100,0.004,0.001,0.1,8000,70000,,,96.2051282051282,93.33333333333333,2.871794871794872,211.48717948717947,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,403.69230769230774,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-418.1538461538462,3.076923076923077,519.3846153846154,400.0,119.3846153846154,403.69230769230774,3.076923076923077,519.3846153846154,400.0,119.3846153846154,403.69230769230774,3.076923076923077
3679,350,13000000000,6,5,100,0.004,0.001,0.1,8000,70000,,,96.2051282051282,93.33333333333333,2.871794871794872,262.7692307692307,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,557.5384615384615,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-264.3076923076924,3.076923076923077,519.3846153846154,400.0,119.3846153846154,557.5384615384615,3.076923076923077,519.3846153846154,400.0,119.3846153846154,557.5384615384615,3.076923076923077
3683,225,13000000000,6,5,100,0.004,0.001,0.1,8000,75000,,,96.2051282051282,93.33333333333333,2.871794871794872,134.56410256410254,1.0256410256410255,161.53846153846155,140.0,21.53846153846154,184.61538461538464,1.5384615384615385,1341.2307692307693,1164.0,177.23076923076928,-648.9230769230769,3.076923076923077,519.3846153846154,400.0,119.3846153846154,172.92307692307702,3.076923076923077,519.3846153846154,400.0,119.3846153846154,172.92307692307702,3.076923076923077
3685,275,13000000000,6,5,100,0.004,0.001,0.1,8000,75000,,,96.2051282051282,93.33333333333333,2.871794871794872,185.84615384615384,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,326.76923076923083,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-495.0769230769231,3.076923076923077,519.3846153846154,400.0,119.3846153846154,326.76923076923083,3.076923076923077,519.3846153846154,400.0,119.3846153846154,326.76923076923083,3.076923076923077
3691,200,13000000000,6,5,100,0.004,0.001,0.1,10000,20000,,,98.66666666666664,93.33333333333331,5.333333333333333,106.46153846153847,1.0256410256410255,134.6153846153846,116.66666666666667,17.948717948717952,121.7948717948718,1.2820512820512822,1117.6923076923076,970.0,147.69230769230774,-604.8717948717948,2.5641025641025643,432.8205128205129,333.33333333333337,99.4871794871795,79.99999999999994,2.5641025641025643,432.8205128205129,333.33333333333337,99.4871794871795,79.99999999999994,2.5641025641025643
3686,300,13000000000,6,5,100,0.004,0.001,0.1,8000,75000,,,96.2051282051282,93.33333333333333,2.871794871794872,211.48717948717947,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,403.69230769230774,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-418.1538461538462,3.076923076923077,519.3846153846154,400.0,119.3846153846154,403.69230769230774,3.076923076923077,519.3846153846154,400.0,119.3846153846154,403.69230769230774,3.076923076923077
3692,225,13000000000,6,5,100,0.004,0.001,0.1,10000,20000,,,98.66666666666664,93.33333333333331,5.333333333333333,132.1025641025641,1.0256410256410255,134.6153846153846,116.66666666666667,17.948717948717952,153.8461538461539,1.2820512820512822,1117.6923076923076,970.0,147.69230769230774,-540.7692307692306,2.5641025641025643,432.8205128205129,333.33333333333337,99.4871794871795,144.10256410256414,2.5641025641025643,432.8205128205129,333.33333333333337,99.4871794871795,144.10256410256414,2.5641025641025643
3687,325,13000000000,6,5,100,0.004,0.001,0.1,8000,75000,,,96.2051282051282,93.33333333333333,2.871794871794872,237.1282051282051,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,480.61538461538464,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-341.2307692307693,3.076923076923077,519.3846153846154,400.0,119.3846153846154,480.61538461538464,3.076923076923077,519.3846153846154,400.0,119.3846153846154,480.61538461538464,3.076923076923077
3693,250,13000000000,6,5,100,0.004,0.001,0.1,10000,20000,,,98.66666666666664,93.33333333333331,5.333333333333333,157.74358974358978,1.0256410256410255,432.8205128205129,333.33333333333337,99.4871794871795,208.20512820512823,2.5641025641025643,1117.6923076923076,970.0,147.69230769230774,-476.6666666666665,2.5641025641025643,432.8205128205129,333.33333333333337,99.4871794871795,208.20512820512823,2.5641025641025643,432.8205128205129,333.33333333333337,99.4871794871795,208.20512820512823,2.5641025641025643
3689,375,13000000000,6,5,100,0.004,0.001,0.1,8000,75000,,,96.2051282051282,93.33333333333333,2.871794871794872,288.41025641025635,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,634.4615384615385,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-187.38461538461547,3.076923076923077,519.3846153846154,400.0,119.3846153846154,634.4615384615385,3.076923076923077,519.3846153846154,400.0,119.3846153846154,634.4615384615385,3.076923076923077
3690,400,13000000000,6,5,100,0.004,0.001,0.1,8000,75000,,,96.2051282051282,93.33333333333333,2.871794871794872,314.051282051282,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,711.3846153846156,3.076923076923077,814.5934065934066,706.2857142857143,108.3076923076923,-111.2967032967033,1.7582417582417582,519.3846153846154,400.0,119.3846153846154,711.3846153846156,3.076923076923077,519.3846153846154,400.0,119.3846153846154,711.3846153846156,3.076923076923077
3688,350,13000000000,6,5,100,0.004,0.001,0.1,8000,75000,,,96.2051282051282,93.33333333333333,2.871794871794872,262.7692307692307,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,557.5384615384615,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-264.3076923076924,3.076923076923077,519.3846153846154,400.0,119.3846153846154,557.5384615384615,3.076923076923077,519.3846153846154,400.0,119.3846153846154,557.5384615384615,3.076923076923077
3694,275,13000000000,6,5,100,0.004,0.001,0.1,10000,20000,,,98.66666666666664,93.33333333333331,5.333333333333333,183.38461538461542,1.0256410256410255,432.8205128205129,333.33333333333337,99.4871794871795,272.3076923076923,2.5641025641025643,1117.6923076923076,970.0,147.69230769230774,-412.5641025641024,2.5641025641025643,432.8205128205129,333.33333333333337,99.4871794871795,272.3076923076923,2.5641025641025643,432.8205128205129,333.33333333333337,99.4871794871795,272.3076923076923,2.5641025641025643
3695,300,13000000000,6,5,100,0.004,0.001,0.1,10000,20000,,,98.66666666666664,93.33333333333331,5.333333333333333,209.02564102564105,1.0256410256410255,432.8205128205129,333.33333333333337,99.4871794871795,336.4102564102564,2.5641025641025643,1117.6923076923076,970.0,147.69230769230774,-348.46153846153834,2.5641025641025643,432.8205128205129,333.33333333333337,99.4871794871795,336.4102564102564,2.5641025641025643,432.8205128205129,333.33333333333337,99.4871794871795,336.4102564102564,2.5641025641025643
3696,325,13000000000,6,5,100,0.004,0.001,0.1,10000,20000,,,98.66666666666664,93.33333333333331,5.333333333333333,234.66666666666669,1.0256410256410255,432.8205128205129,333.33333333333337,99.4871794871795,400.5128205128205,2.5641025641025643,1117.6923076923076,970.0,147.69230769230774,-284.35897435897425,2.5641025641025643,432.8205128205129,333.33333333333337,99.4871794871795,400.5128205128205,2.5641025641025643,432.8205128205129,333.33333333333337,99.4871794871795,400.5128205128205,2.5641025641025643
3697,350,13000000000,6,5,100,0.004,0.001,0.1,10000,20000,,,98.66666666666664,93.33333333333331,5.333333333333333,260.3076923076923,1.0256410256410255,432.8205128205129,333.33333333333337,99.4871794871795,464.6153846153846,2.5641025641025643,1117.6923076923076,970.0,147.69230769230774,-220.25641025641016,2.5641025641025643,432.8205128205129,333.33333333333337,99.4871794871795,464.6153846153846,2.5641025641025643,432.8205128205129,333.33333333333337,99.4871794871795,464.6153846153846,2.5641025641025643
3698,375,13000000000,6,5,100,0.004,0.001,0.1,10000,20000,,,98.66666666666664,93.33333333333331,5.333333333333333,285.94871794871796,1.0256410256410255,432.8205128205129,333.33333333333337,99.4871794871795,528.7179487179487,2.5641025641025643,1117.6923076923076,970.0,147.69230769230774,-156.15384615384596,2.5641025641025643,432.8205128205129,333.33333333333337,99.4871794871795,528.7179487179487,2.5641025641025643,432.8205128205129,333.33333333333337,99.4871794871795,528.7179487179487,2.5641025641025643
3699,400,13000000000,6,5,100,0.004,0.001,0.1,10000,20000,,,98.66666666666664,93.33333333333331,5.333333333333333,311.5897435897436,1.0256410256410255,432.8205128205129,333.33333333333337,99.4871794871795,592.8205128205127,2.5641025641025643,678.8278388278388,588.5714285714286,90.25641025641025,-92.74725274725279,1.465201465201465,432.8205128205129,333.33333333333337,99.4871794871795,592.8205128205127,2.5641025641025643,432.8205128205129,333.33333333333337,99.4871794871795,592.8205128205127,2.5641025641025643
3704,300,13000000000,6,5,100,0.004,0.001,0.1,10000,24000,,,96.2051282051282,93.33333333333333,2.871794871794872,211.48717948717947,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,403.69230769230774,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-418.1538461538462,3.076923076923077,519.3846153846154,400.0,119.3846153846154,403.69230769230774,3.076923076923077,519.3846153846154,400.0,119.3846153846154,403.69230769230774,3.076923076923077
3703,275,13000000000,6,5,100,0.004,0.001,0.1,10000,24000,,,96.2051282051282,93.33333333333333,2.871794871794872,185.84615384615384,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,326.76923076923083,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-495.0769230769231,3.076923076923077,519.3846153846154,400.0,119.3846153846154,326.76923076923083,3.076923076923077,519.3846153846154,400.0,119.3846153846154,326.76923076923083,3.076923076923077
3701,225,13000000000,6,5,100,0.004,0.001,0.1,10000,24000,,,96.2051282051282,93.33333333333333,2.871794871794872,134.56410256410254,1.0256410256410255,161.53846153846155,140.0,21.53846153846154,184.61538461538464,1.5384615384615385,1341.2307692307693,1164.0,177.23076923076928,-648.9230769230769,3.076923076923077,519.3846153846154,400.0,119.3846153846154,172.92307692307702,3.076923076923077,519.3846153846154,400.0,119.3846153846154,172.92307692307702,3.076923076923077
3700,200,13000000000,6,5,100,0.004,0.001,0.1,10000,24000,,,96.2051282051282,93.33333333333333,2.871794871794872,108.9230769230769,1.0256410256410255,161.53846153846155,140.0,21.53846153846154,146.1538461538462,1.5384615384615385,1341.2307692307693,1164.0,177.23076923076928,-725.8461538461538,3.076923076923077,519.3846153846154,400.0,119.3846153846154,96.00000000000011,3.076923076923077,519.3846153846154,400.0,119.3846153846154,96.00000000000011,3.076923076923077
3705,325,13000000000,6,5,100,0.004,0.001,0.1,10000,24000,,,96.2051282051282,93.33333333333333,2.871794871794872,237.1282051282051,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,480.61538461538464,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-341.2307692307693,3.076923076923077,519.3846153846154,400.0,119.3846153846154,480.61538461538464,3.076923076923077,519.3846153846154,400.0,119.3846153846154,480.61538461538464,3.076923076923077
3702,250,13000000000,6,5,100,0.004,0.001,0.1,10000,24000,,,96.2051282051282,93.33333333333333,2.871794871794872,160.2051282051282,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,249.84615384615392,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-572.0,3.076923076923077,519.3846153846154,400.0,119.3846153846154,249.84615384615392,3.076923076923077,519.3846153846154,400.0,119.3846153846154,249.84615384615392,3.076923076923077
3706,350,13000000000,6,5,100,0.004,0.001,0.1,10000,24000,,,96.2051282051282,93.33333333333333,2.871794871794872,262.7692307692307,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,557.5384615384615,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-264.3076923076924,3.076923076923077,519.3846153846154,400.0,119.3846153846154,557.5384615384615,3.076923076923077,519.3846153846154,400.0,119.3846153846154,557.5384615384615,3.076923076923077
3708,400,13000000000,6,5,100,0.004,0.001,0.1,10000,24000,,,96.2051282051282,93.33333333333333,2.871794871794872,314.051282051282,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,711.3846153846156,3.076923076923077,814.5934065934066,706.2857142857143,108.3076923076923,-111.2967032967033,1.7582417582417582,519.3846153846154,400.0,119.3846153846154,711.3846153846156,3.076923076923077,519.3846153846154,400.0,119.3846153846154,711.3846153846156,3.076923076923077
3707,375,13000000000,6,5,100,0.004,0.001,0.1,10000,24000,,,96.2051282051282,93.33333333333333,2.871794871794872,288.41025641025635,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,634.4615384615385,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-187.38461538461547,3.076923076923077,519.3846153846154,400.0,119.3846153846154,634.4615384615385,3.076923076923077,519.3846153846154,400.0,119.3846153846154,634.4615384615385,3.076923076923077
3710,225,13000000000,6,5,100,0.004,0.001,0.1,10000,36000,,,95.79487179487178,93.33333333333331,2.4615384615384617,134.97435897435895,1.0256410256410255,201.92307692307693,175.0,26.923076923076923,230.76923076923075,1.9230769230769231,1676.5384615384617,1455.0,221.53846153846158,-811.1538461538463,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,216.15384615384608,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,216.15384615384608,3.8461538461538463
3712,275,13000000000,6,5,100,0.004,0.001,0.1,10000,36000,,,95.79487179487178,93.33333333333331,2.4615384615384617,186.25641025641028,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,408.46153846153834,3.8461538461538463,1676.5384615384617,1455.0,221.53846153846158,-618.846153846154,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,408.46153846153834,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,408.46153846153834,3.8461538461538463
3709,200,13000000000,6,5,100,0.004,0.001,0.1,10000,36000,,,95.79487179487178,93.33333333333331,2.4615384615384617,109.33333333333333,1.0256410256410255,201.92307692307693,175.0,26.923076923076923,182.6923076923077,1.9230769230769231,1676.5384615384617,1455.0,221.53846153846158,-907.3076923076924,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,120.0,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,120.0,3.8461538461538463
3711,250,13000000000,6,5,100,0.004,0.001,0.1,10000,36000,,,95.79487179487178,93.33333333333331,2.4615384615384617,160.61538461538464,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,312.30769230769226,3.8461538461538463,1676.5384615384617,1455.0,221.53846153846158,-715.0000000000001,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,312.30769230769226,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,312.30769230769226,3.8461538461538463
3713,300,13000000000,6,5,100,0.004,0.001,0.1,10000,36000,,,95.79487179487178,93.33333333333331,2.4615384615384617,211.8974358974359,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,504.6153846153845,3.8461538461538463,1676.5384615384617,1455.0,221.53846153846158,-522.6923076923078,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,504.6153846153845,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,504.6153846153845,3.8461538461538463
3714,325,13000000000,6,5,100,0.004,0.001,0.1,10000,36000,,,95.79487179487178,93.33333333333331,2.4615384615384617,237.53846153846155,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,600.7692307692307,3.8461538461538463,1676.5384615384617,1455.0,221.53846153846158,-426.53846153846166,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,600.7692307692307,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,600.7692307692307,3.8461538461538463
3715,350,13000000000,6,5,100,0.004,0.001,0.1,10000,36000,,,95.79487179487178,93.33333333333331,2.4615384615384617,263.1794871794872,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,696.9230769230769,3.8461538461538463,1676.5384615384617,1455.0,221.53846153846158,-330.3846153846155,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,696.9230769230769,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,696.9230769230769,3.8461538461538463
3716,375,13000000000,6,5,100,0.004,0.001,0.1,10000,36000,,,95.79487179487178,93.33333333333331,2.4615384615384617,288.8205128205128,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,793.0769230769231,3.8461538461538463,1676.5384615384617,1455.0,221.53846153846158,-234.23076923076928,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,793.0769230769231,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,793.0769230769231,3.8461538461538463
3718,200,13000000000,6,5,100,0.004,0.001,0.1,10000,40000,,,95.79487179487178,93.33333333333331,2.4615384615384617,109.33333333333333,1.0256410256410255,201.92307692307693,175.0,26.923076923076923,182.6923076923077,1.9230769230769231,1676.5384615384617,1455.0,221.53846153846158,-907.3076923076924,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,120.0,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,120.0,3.8461538461538463
3717,400,13000000000,6,5,100,0.004,0.001,0.1,10000,36000,,,95.79487179487178,93.33333333333331,2.4615384615384617,314.46153846153845,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,889.2307692307693,3.8461538461538463,1018.2417582417584,882.8571428571429,135.38461538461542,-139.12087912087918,2.197802197802198,649.2307692307693,500.0,149.23076923076923,889.2307692307693,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,889.2307692307693,3.8461538461538463
3719,225,13000000000,6,5,100,0.004,0.001,0.1,10000,40000,,,95.79487179487178,93.33333333333331,2.4615384615384617,134.97435897435895,1.0256410256410255,201.92307692307693,175.0,26.923076923076923,230.76923076923075,1.9230769230769231,1676.5384615384617,1455.0,221.53846153846158,-811.1538461538463,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,216.15384615384608,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,216.15384615384608,3.8461538461538463
3720,250,13000000000,6,5,100,0.004,0.001,0.1,10000,40000,,,95.79487179487178,93.33333333333331,2.4615384615384617,160.61538461538464,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,312.30769230769226,3.8461538461538463,1676.5384615384617,1455.0,221.53846153846158,-715.0000000000001,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,312.30769230769226,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,312.30769230769226,3.8461538461538463
3724,350,13000000000,6,5,100,0.004,0.001,0.1,10000,40000,,,95.79487179487178,93.33333333333331,2.4615384615384617,263.1794871794872,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,696.9230769230769,3.8461538461538463,1676.5384615384617,1455.0,221.53846153846158,-330.3846153846155,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,696.9230769230769,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,696.9230769230769,3.8461538461538463
3722,300,13000000000,6,5,100,0.004,0.001,0.1,10000,40000,,,95.79487179487178,93.33333333333331,2.4615384615384617,211.8974358974359,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,504.6153846153845,3.8461538461538463,1676.5384615384617,1455.0,221.53846153846158,-522.6923076923078,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,504.6153846153845,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,504.6153846153845,3.8461538461538463
3721,275,13000000000,6,5,100,0.004,0.001,0.1,10000,40000,,,95.79487179487178,93.33333333333331,2.4615384615384617,186.25641025641028,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,408.46153846153834,3.8461538461538463,1676.5384615384617,1455.0,221.53846153846158,-618.846153846154,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,408.46153846153834,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,408.46153846153834,3.8461538461538463
3723,325,13000000000,6,5,100,0.004,0.001,0.1,10000,40000,,,95.79487179487178,93.33333333333331,2.4615384615384617,237.53846153846155,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,600.7692307692307,3.8461538461538463,1676.5384615384617,1455.0,221.53846153846158,-426.53846153846166,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,600.7692307692307,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,600.7692307692307,3.8461538461538463
3725,375,13000000000,6,5,100,0.004,0.001,0.1,10000,40000,,,95.79487179487178,93.33333333333331,2.4615384615384617,288.8205128205128,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,793.0769230769231,3.8461538461538463,1676.5384615384617,1455.0,221.53846153846158,-234.23076923076928,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,793.0769230769231,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,793.0769230769231,3.8461538461538463
3726,400,13000000000,6,5,100,0.004,0.001,0.1,10000,40000,,,95.79487179487178,93.33333333333331,2.4615384615384617,314.46153846153845,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,889.2307692307693,3.8461538461538463,1018.2417582417584,882.8571428571429,135.38461538461542,-139.12087912087918,2.197802197802198,649.2307692307693,500.0,149.23076923076923,889.2307692307693,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,889.2307692307693,3.8461538461538463
3727,200,13000000000,6,5,100,0.004,0.001,0.1,10000,45000,,,95.79487179487178,93.33333333333331,2.4615384615384617,109.33333333333333,1.0256410256410255,201.92307692307693,175.0,26.923076923076923,182.6923076923077,1.9230769230769231,1676.5384615384617,1455.0,221.53846153846158,-907.3076923076924,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,120.0,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,120.0,3.8461538461538463
3729,250,13000000000,6,5,100,0.004,0.001,0.1,10000,45000,,,95.79487179487178,93.33333333333331,2.4615384615384617,160.61538461538464,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,312.30769230769226,3.8461538461538463,1676.5384615384617,1455.0,221.53846153846158,-715.0000000000001,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,312.30769230769226,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,312.30769230769226,3.8461538461538463
3728,225,13000000000,6,5,100,0.004,0.001,0.1,10000,45000,,,95.79487179487178,93.33333333333331,2.4615384615384617,134.97435897435895,1.0256410256410255,201.92307692307693,175.0,26.923076923076923,230.76923076923075,1.9230769230769231,1676.5384615384617,1455.0,221.53846153846158,-811.1538461538463,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,216.15384615384608,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,216.15384615384608,3.8461538461538463
3732,325,13000000000,6,5,100,0.004,0.001,0.1,10000,45000,,,95.79487179487178,93.33333333333331,2.4615384615384617,237.53846153846155,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,600.7692307692307,3.8461538461538463,1676.5384615384617,1455.0,221.53846153846158,-426.53846153846166,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,600.7692307692307,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,600.7692307692307,3.8461538461538463
3731,300,13000000000,6,5,100,0.004,0.001,0.1,10000,45000,,,95.79487179487178,93.33333333333331,2.4615384615384617,211.8974358974359,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,504.6153846153845,3.8461538461538463,1676.5384615384617,1455.0,221.53846153846158,-522.6923076923078,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,504.6153846153845,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,504.6153846153845,3.8461538461538463
3734,375,13000000000,6,5,100,0.004,0.001,0.1,10000,45000,,,95.79487179487178,93.33333333333331,2.4615384615384617,288.8205128205128,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,793.0769230769231,3.8461538461538463,1676.5384615384617,1455.0,221.53846153846158,-234.23076923076928,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,793.0769230769231,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,793.0769230769231,3.8461538461538463
3730,275,13000000000,6,5,100,0.004,0.001,0.1,10000,45000,,,95.79487179487178,93.33333333333331,2.4615384615384617,186.25641025641028,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,408.46153846153834,3.8461538461538463,1676.5384615384617,1455.0,221.53846153846158,-618.846153846154,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,408.46153846153834,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,408.46153846153834,3.8461538461538463
3733,350,13000000000,6,5,100,0.004,0.001,0.1,10000,45000,,,95.79487179487178,93.33333333333331,2.4615384615384617,263.1794871794872,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,696.9230769230769,3.8461538461538463,1676.5384615384617,1455.0,221.53846153846158,-330.3846153846155,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,696.9230769230769,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,696.9230769230769,3.8461538461538463
3735,400,13000000000,6,5,100,0.004,0.001,0.1,10000,45000,,,95.79487179487178,93.33333333333331,2.4615384615384617,314.46153846153845,1.0256410256410255,649.2307692307693,500.0,149.23076923076923,889.2307692307693,3.8461538461538463,1018.2417582417584,882.8571428571429,135.38461538461542,-139.12087912087918,2.197802197802198,649.2307692307693,500.0,149.23076923076923,889.2307692307693,3.8461538461538463,649.2307692307693,500.0,149.23076923076923,889.2307692307693,3.8461538461538463
